areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E10000003,Cambridgeshire,utla,2021-12-25,81.1,75.1,53.8
E10000003,Cambridgeshire,utla,2021-12-24,81.1,75.1,53.8
E10000003,Cambridgeshire,utla,2021-12-23,81.0,75.1,53.2
E10000003,Cambridgeshire,utla,2021-12-22,81.0,75.0,51.7
E10000003,Cambridgeshire,utla,2021-12-21,80.9,74.9,49.8
E10000003,Cambridgeshire,utla,2021-12-20,80.9,74.8,47.6
E10000003,Cambridgeshire,utla,2021-12-19,80.8,74.8,45.9
E10000003,Cambridgeshire,utla,2021-12-18,80.8,74.7,44.1
E10000003,Cambridgeshire,utla,2021-12-17,80.7,74.6,42.2
E10000003,Cambridgeshire,utla,2021-12-16,80.7,74.6,40.7
E10000003,Cambridgeshire,utla,2021-12-15,80.7,74.5,39.4
E10000003,Cambridgeshire,utla,2021-12-14,80.6,74.5,38.4
E10000003,Cambridgeshire,utla,2021-12-13,80.6,74.4,37.5
E10000003,Cambridgeshire,utla,2021-12-12,80.6,74.3,36.6
E10000003,Cambridgeshire,utla,2021-12-11,80.5,74.3,36.0
E10000003,Cambridgeshire,utla,2021-12-10,80.5,74.2,35.2
E10000003,Cambridgeshire,utla,2021-12-09,80.5,74.2,34.6
E10000003,Cambridgeshire,utla,2021-12-08,80.5,74.1,33.9
E10000003,Cambridgeshire,utla,2021-12-07,80.4,74.1,33.3
E10000003,Cambridgeshire,utla,2021-12-06,80.4,74.0,32.7
E10000003,Cambridgeshire,utla,2021-12-05,80.4,74.0,32.2
E10000003,Cambridgeshire,utla,2021-12-04,80.4,73.9,31.8
E10000003,Cambridgeshire,utla,2021-12-03,80.4,73.8,31.0
E10000003,Cambridgeshire,utla,2021-12-02,80.3,73.8,30.5
E10000003,Cambridgeshire,utla,2021-12-01,80.3,73.8,29.9
E10000003,Cambridgeshire,utla,2021-11-30,80.3,73.7,29.3
E10000003,Cambridgeshire,utla,2021-11-29,80.2,73.6,28.6
E10000003,Cambridgeshire,utla,2021-11-28,80.2,73.6,28.2
E10000003,Cambridgeshire,utla,2021-11-27,80.2,73.5,27.6
E10000003,Cambridgeshire,utla,2021-11-26,80.1,73.4,26.7
E10000003,Cambridgeshire,utla,2021-11-25,80.1,73.4,26.1
E10000003,Cambridgeshire,utla,2021-11-24,80.1,73.3,25.5
E10000003,Cambridgeshire,utla,2021-11-23,80.1,73.3,24.9
E10000003,Cambridgeshire,utla,2021-11-22,80.0,73.3,24.3
E10000003,Cambridgeshire,utla,2021-11-21,80.0,73.2,23.8
E10000003,Cambridgeshire,utla,2021-11-20,80.0,73.2,23.4
E10000003,Cambridgeshire,utla,2021-11-19,79.9,73.2,22.6
E10000003,Cambridgeshire,utla,2021-11-18,79.9,73.1,22.1
E10000003,Cambridgeshire,utla,2021-11-17,79.8,73.1,21.4
E10000003,Cambridgeshire,utla,2021-11-16,79.8,73.1,20.8
E10000003,Cambridgeshire,utla,2021-11-15,79.7,73.1,20.2
E10000003,Cambridgeshire,utla,2021-11-14,79.7,73.0,19.8
E10000003,Cambridgeshire,utla,2021-11-13,79.6,73.0,19.3
E10000003,Cambridgeshire,utla,2021-11-12,79.5,73.0,18.6
E10000003,Cambridgeshire,utla,2021-11-11,79.5,73.0,18.1
E10000003,Cambridgeshire,utla,2021-11-10,79.4,72.9,17.5
E10000003,Cambridgeshire,utla,2021-11-09,79.3,72.9,17.0
E10000003,Cambridgeshire,utla,2021-11-08,79.2,72.9,16.4
E10000003,Cambridgeshire,utla,2021-11-07,79.2,72.9,16.0
E10000003,Cambridgeshire,utla,2021-11-06,79.1,72.8,15.5
E10000003,Cambridgeshire,utla,2021-11-05,79.0,72.8,14.8
E10000003,Cambridgeshire,utla,2021-11-04,79.0,72.8,14.3
E10000003,Cambridgeshire,utla,2021-11-03,79.0,72.8,13.6
E10000003,Cambridgeshire,utla,2021-11-02,78.9,72.7,13.1
E10000003,Cambridgeshire,utla,2021-11-01,78.8,72.7,12.5
E10000003,Cambridgeshire,utla,2021-10-31,78.7,72.7,12.0
E10000003,Cambridgeshire,utla,2021-10-30,78.6,72.7,11.7
E10000003,Cambridgeshire,utla,2021-10-29,78.6,72.6,11.2
E10000003,Cambridgeshire,utla,2021-10-28,78.5,72.6,10.9
E10000003,Cambridgeshire,utla,2021-10-27,78.5,72.6,10.5
E10000003,Cambridgeshire,utla,2021-10-26,78.4,72.5,10.0
E10000003,Cambridgeshire,utla,2021-10-25,78.4,72.5,9.6
E10000003,Cambridgeshire,utla,2021-10-24,78.3,72.5,9.3
E10000003,Cambridgeshire,utla,2021-10-23,78.3,72.4,8.9
E10000003,Cambridgeshire,utla,2021-10-22,78.3,72.4,8.3
E10000003,Cambridgeshire,utla,2021-10-21,78.2,72.4,7.9
E10000003,Cambridgeshire,utla,2021-10-20,78.1,72.3,7.3
E10000003,Cambridgeshire,utla,2021-10-19,77.9,72.3,6.9
E10000003,Cambridgeshire,utla,2021-10-18,77.9,72.3,6.5
E10000003,Cambridgeshire,utla,2021-10-17,77.9,72.3,6.1
E10000003,Cambridgeshire,utla,2021-10-16,77.9,72.2,5.9
