areaCode,areaName,areaType,date,cumCasesByPublishDate,cumDeaths28DaysByDeathDate,hospitalCases,newCasesByPublishDate,newDeaths28DaysByPublishDate
E06000023,"Bristol, City of",utla,2020-08-23,1442,145,,2,0
E06000023,"Bristol, City of",utla,2020-08-22,1440,145,,13,0
E06000023,"Bristol, City of",utla,2020-08-21,1427,145,,4,0
E06000023,"Bristol, City of",utla,2020-08-20,1423,145,,11,1
E06000023,"Bristol, City of",utla,2020-08-19,1412,145,,5,
E06000023,"Bristol, City of",utla,2020-08-18,1407,145,,6,
E06000023,"Bristol, City of",utla,2020-08-17,1401,145,,4,
E06000023,"Bristol, City of",utla,2020-08-16,1397,145,,9,
E06000023,"Bristol, City of",utla,2020-08-15,1388,145,,4,
E06000023,"Bristol, City of",utla,2020-08-14,1384,145,,16,
E06000023,"Bristol, City of",utla,2020-08-13,1368,145,,0,
E06000023,"Bristol, City of",utla,2020-08-12,1368,145,,1,
E06000023,"Bristol, City of",utla,2020-08-11,1367,144,,5,
E06000023,"Bristol, City of",utla,2020-08-10,1362,144,,7,
E06000023,"Bristol, City of",utla,2020-08-09,1355,144,,2,
E06000023,"Bristol, City of",utla,2020-08-08,1353,144,,3,
E06000023,"Bristol, City of",utla,2020-08-07,1350,144,,0,
E06000023,"Bristol, City of",utla,2020-08-06,1350,144,,2,
E06000023,"Bristol, City of",utla,2020-08-05,1348,144,,2,
E06000023,"Bristol, City of",utla,2020-08-04,1346,144,,0,
E06000023,"Bristol, City of",utla,2020-08-03,1346,144,,2,
E06000023,"Bristol, City of",utla,2020-08-02,1344,144,,1,
E06000023,"Bristol, City of",utla,2020-08-01,1343,144,,4,
E06000023,"Bristol, City of",utla,2020-07-31,1339,144,,4,
E06000023,"Bristol, City of",utla,2020-07-30,1335,144,,7,
E06000023,"Bristol, City of",utla,2020-07-29,1328,144,,2,
E06000023,"Bristol, City of",utla,2020-07-28,1326,144,,4,
E06000023,"Bristol, City of",utla,2020-07-27,1322,144,,4,
E06000023,"Bristol, City of",utla,2020-07-26,1318,144,,5,
E06000023,"Bristol, City of",utla,2020-07-25,1313,144,,2,
E06000023,"Bristol, City of",utla,2020-07-24,1311,144,,4,
E06000023,"Bristol, City of",utla,2020-07-23,1307,144,,3,
E06000023,"Bristol, City of",utla,2020-07-22,1304,144,,1,
E06000023,"Bristol, City of",utla,2020-07-21,1303,144,,1,
E06000023,"Bristol, City of",utla,2020-07-20,1302,144,,2,
E06000023,"Bristol, City of",utla,2020-07-19,1300,144,,3,
E06000023,"Bristol, City of",utla,2020-07-18,1297,144,,0,
E06000023,"Bristol, City of",utla,2020-07-17,1297,144,,0,
E06000023,"Bristol, City of",utla,2020-07-16,1297,144,,3,
E06000023,"Bristol, City of",utla,2020-07-15,1294,144,,0,
E06000023,"Bristol, City of",utla,2020-07-14,1294,144,,1,
E06000023,"Bristol, City of",utla,2020-07-13,1293,144,,2,
E06000023,"Bristol, City of",utla,2020-07-12,1291,144,,1,
E06000023,"Bristol, City of",utla,2020-07-11,1290,144,,1,
E06000023,"Bristol, City of",utla,2020-07-10,1289,144,,3,
E06000023,"Bristol, City of",utla,2020-07-09,1286,144,,4,
E06000023,"Bristol, City of",utla,2020-07-08,1282,144,,1,
E06000023,"Bristol, City of",utla,2020-07-07,1281,144,,0,
E06000023,"Bristol, City of",utla,2020-07-06,1282,144,,2,
E06000023,"Bristol, City of",utla,2020-07-05,1280,144,,2,
E06000023,"Bristol, City of",utla,2020-07-04,1278,144,,1,
E06000023,"Bristol, City of",utla,2020-07-03,1277,144,,1,
E06000023,"Bristol, City of",utla,2020-07-02,1276,143,,0,
E06000023,"Bristol, City of",utla,2020-07-01,1277,143,,551,
E06000023,"Bristol, City of",utla,2020-06-30,726,143,,0,
E06000023,"Bristol, City of",utla,2020-06-29,726,143,,1,
E06000023,"Bristol, City of",utla,2020-06-28,725,143,,0,
E06000023,"Bristol, City of",utla,2020-06-27,725,143,,0,
E06000023,"Bristol, City of",utla,2020-06-26,725,143,,3,
E06000023,"Bristol, City of",utla,2020-06-25,722,143,,0,
E06000023,"Bristol, City of",utla,2020-06-24,722,143,,0,
E06000023,"Bristol, City of",utla,2020-06-23,722,143,,0,
E06000023,"Bristol, City of",utla,2020-06-22,722,143,,0,
E06000023,"Bristol, City of",utla,2020-06-21,722,143,,0,
E06000023,"Bristol, City of",utla,2020-06-20,722,142,,0,
E06000023,"Bristol, City of",utla,2020-06-19,722,142,,1,
E06000023,"Bristol, City of",utla,2020-06-18,721,142,,1,
E06000023,"Bristol, City of",utla,2020-06-17,720,141,,0,
E06000023,"Bristol, City of",utla,2020-06-16,720,141,,1,
E06000023,"Bristol, City of",utla,2020-06-15,719,139,,0,
E06000023,"Bristol, City of",utla,2020-06-14,719,139,,2,
E06000023,"Bristol, City of",utla,2020-06-13,717,137,,2,
E06000023,"Bristol, City of",utla,2020-06-12,715,137,,1,
E06000023,"Bristol, City of",utla,2020-06-11,714,136,,0,
E06000023,"Bristol, City of",utla,2020-06-10,714,136,,0,
E06000023,"Bristol, City of",utla,2020-06-09,714,136,,2,
E06000023,"Bristol, City of",utla,2020-06-08,712,136,,1,
E06000023,"Bristol, City of",utla,2020-06-07,711,135,,0,
E06000023,"Bristol, City of",utla,2020-06-06,711,134,,2,
E06000023,"Bristol, City of",utla,2020-06-05,709,134,,1,
E06000023,"Bristol, City of",utla,2020-06-04,708,134,,0,
E06000023,"Bristol, City of",utla,2020-06-03,708,133,,2,
E06000023,"Bristol, City of",utla,2020-06-02,706,133,,0,
E06000023,"Bristol, City of",utla,2020-06-01,707,133,,3,
E06000023,"Bristol, City of",utla,2020-05-31,704,132,,2,
E06000023,"Bristol, City of",utla,2020-05-30,702,132,,1,
E06000023,"Bristol, City of",utla,2020-05-29,701,132,,3,
E06000023,"Bristol, City of",utla,2020-05-28,698,132,,0,
E06000023,"Bristol, City of",utla,2020-05-27,698,132,,2,
E06000023,"Bristol, City of",utla,2020-05-26,696,132,,2,
E06000023,"Bristol, City of",utla,2020-05-25,694,132,,0,
E06000023,"Bristol, City of",utla,2020-05-24,694,131,,1,
E06000023,"Bristol, City of",utla,2020-05-23,693,130,,1,
E06000023,"Bristol, City of",utla,2020-05-22,692,130,,1,
E06000023,"Bristol, City of",utla,2020-05-21,691,129,,3,
E06000023,"Bristol, City of",utla,2020-05-20,688,128,,1,
E06000023,"Bristol, City of",utla,2020-05-19,687,127,,0,
E06000023,"Bristol, City of",utla,2020-05-18,687,126,,0,
E06000023,"Bristol, City of",utla,2020-05-17,687,126,,1,
E06000023,"Bristol, City of",utla,2020-05-16,686,126,,4,
E06000023,"Bristol, City of",utla,2020-05-15,682,126,,1,
E06000023,"Bristol, City of",utla,2020-05-14,681,125,,2,
E06000023,"Bristol, City of",utla,2020-05-13,679,124,,7,
E06000023,"Bristol, City of",utla,2020-05-12,672,124,,0,
E06000023,"Bristol, City of",utla,2020-05-11,672,124,,2,
E06000023,"Bristol, City of",utla,2020-05-10,670,123,,3,
E06000023,"Bristol, City of",utla,2020-05-09,667,120,,10,
E06000023,"Bristol, City of",utla,2020-05-08,657,119,,6,
E06000023,"Bristol, City of",utla,2020-05-07,651,117,,11,
E06000023,"Bristol, City of",utla,2020-05-06,640,111,,6,
E06000023,"Bristol, City of",utla,2020-05-05,634,110,,0,
E06000023,"Bristol, City of",utla,2020-05-04,634,108,,8,
E06000023,"Bristol, City of",utla,2020-05-03,626,105,,10,
E06000023,"Bristol, City of",utla,2020-05-02,616,105,,8,
E06000023,"Bristol, City of",utla,2020-05-01,608,104,,7,
E06000023,"Bristol, City of",utla,2020-04-30,601,104,,8,
E06000023,"Bristol, City of",utla,2020-04-29,593,102,,9,
E06000023,"Bristol, City of",utla,2020-04-28,584,99,,8,
E06000023,"Bristol, City of",utla,2020-04-27,576,99,,5,
E06000023,"Bristol, City of",utla,2020-04-26,571,97,,12,
E06000023,"Bristol, City of",utla,2020-04-25,559,95,,16,
E06000023,"Bristol, City of",utla,2020-04-24,543,89,,24,
E06000023,"Bristol, City of",utla,2020-04-23,519,87,,23,
E06000023,"Bristol, City of",utla,2020-04-22,496,84,,19,
E06000023,"Bristol, City of",utla,2020-04-21,477,78,,8,
E06000023,"Bristol, City of",utla,2020-04-20,469,74,,15,
E06000023,"Bristol, City of",utla,2020-04-19,454,71,,16,
E06000023,"Bristol, City of",utla,2020-04-18,438,64,,25,
E06000023,"Bristol, City of",utla,2020-04-17,413,63,,39,
E06000023,"Bristol, City of",utla,2020-04-16,374,60,,,
E06000023,"Bristol, City of",utla,2020-04-15,,59,,,
E06000023,"Bristol, City of",utla,2020-04-14,,55,,,
E06000023,"Bristol, City of",utla,2020-04-13,,53,,,
E06000023,"Bristol, City of",utla,2020-04-12,,50,,,
E06000023,"Bristol, City of",utla,2020-04-11,,44,,,
E06000023,"Bristol, City of",utla,2020-04-10,,40,,,
E06000023,"Bristol, City of",utla,2020-04-09,,37,,,
E06000023,"Bristol, City of",utla,2020-04-08,,33,,,
E06000023,"Bristol, City of",utla,2020-04-07,,30,,,
E06000023,"Bristol, City of",utla,2020-04-06,,26,,,
E06000023,"Bristol, City of",utla,2020-04-05,,23,,,
E06000023,"Bristol, City of",utla,2020-04-04,,21,,,
E06000023,"Bristol, City of",utla,2020-04-03,,19,,,
E06000023,"Bristol, City of",utla,2020-04-02,,19,,,
E06000023,"Bristol, City of",utla,2020-04-01,,18,,,
E06000023,"Bristol, City of",utla,2020-03-31,,17,,,
E06000023,"Bristol, City of",utla,2020-03-30,,16,,,
E06000023,"Bristol, City of",utla,2020-03-29,,16,,,
E06000023,"Bristol, City of",utla,2020-03-28,,13,,,
E06000023,"Bristol, City of",utla,2020-03-27,,9,,,
E06000023,"Bristol, City of",utla,2020-03-26,,9,,,
E06000023,"Bristol, City of",utla,2020-03-25,,6,,,
E06000023,"Bristol, City of",utla,2020-03-24,,4,,,
E06000023,"Bristol, City of",utla,2020-03-23,,4,,,
E06000023,"Bristol, City of",utla,2020-03-22,,2,,,
E06000023,"Bristol, City of",utla,2020-03-21,,1,,,
