areaCode,areaName,areaType,date,cumCasesByPublishDate,cumDeaths28DaysByDeathDate,hospitalCases,newCasesByPublishDate,newDeaths28DaysByPublishDate
E08000025,Birmingham,utla,2020-07-11,4840,964,,5,
E08000025,Birmingham,utla,2020-07-10,4835,964,,13,
E08000025,Birmingham,utla,2020-07-09,4822,964,,8,
E08000025,Birmingham,utla,2020-07-08,4814,964,,9,
E08000025,Birmingham,utla,2020-07-07,4805,964,,8,
E08000025,Birmingham,utla,2020-07-06,4797,963,,6,
E08000025,Birmingham,utla,2020-07-05,4791,963,,14,
E08000025,Birmingham,utla,2020-07-04,4777,963,,15,
E08000025,Birmingham,utla,2020-07-03,4762,962,,4,
E08000025,Birmingham,utla,2020-07-02,4758,962,,12,
E08000025,Birmingham,utla,2020-07-01,4746,961,,1387,
E08000025,Birmingham,utla,2020-06-30,3359,960,,1,
E08000025,Birmingham,utla,2020-06-29,3358,960,,0,
E08000025,Birmingham,utla,2020-06-28,3359,960,,5,
E08000025,Birmingham,utla,2020-06-27,3354,960,,5,
E08000025,Birmingham,utla,2020-06-26,3349,959,,2,
E08000025,Birmingham,utla,2020-06-25,3347,958,,5,
E08000025,Birmingham,utla,2020-06-24,3342,958,,3,
E08000025,Birmingham,utla,2020-06-23,3339,958,,3,
E08000025,Birmingham,utla,2020-06-22,3336,957,,0,
E08000025,Birmingham,utla,2020-06-21,3337,957,,0,
E08000025,Birmingham,utla,2020-06-20,3337,957,,3,
E08000025,Birmingham,utla,2020-06-19,3334,956,,7,
E08000025,Birmingham,utla,2020-06-18,3327,955,,5,
E08000025,Birmingham,utla,2020-06-17,3322,953,,7,
E08000025,Birmingham,utla,2020-06-16,3315,952,,0,
E08000025,Birmingham,utla,2020-06-15,3315,952,,3,
E08000025,Birmingham,utla,2020-06-14,3312,952,,4,
E08000025,Birmingham,utla,2020-06-13,3308,952,,3,
E08000025,Birmingham,utla,2020-06-12,3305,952,,4,
E08000025,Birmingham,utla,2020-06-11,3301,951,,11,
E08000025,Birmingham,utla,2020-06-10,3290,949,,6,
E08000025,Birmingham,utla,2020-06-09,3284,947,,15,
E08000025,Birmingham,utla,2020-06-08,3269,946,,0,
E08000025,Birmingham,utla,2020-06-07,3270,945,,9,
E08000025,Birmingham,utla,2020-06-06,3261,944,,4,
E08000025,Birmingham,utla,2020-06-05,3257,943,,6,
E08000025,Birmingham,utla,2020-06-04,3251,942,,9,
E08000025,Birmingham,utla,2020-06-03,3242,942,,1,
E08000025,Birmingham,utla,2020-06-02,3241,941,,4,
E08000025,Birmingham,utla,2020-06-01,3237,938,,6,
E08000025,Birmingham,utla,2020-05-31,3231,937,,0,
E08000025,Birmingham,utla,2020-05-30,3268,935,,0,
E08000025,Birmingham,utla,2020-05-29,3492,935,,33,
E08000025,Birmingham,utla,2020-05-28,3459,932,,21,
E08000025,Birmingham,utla,2020-05-27,3438,932,,13,
E08000025,Birmingham,utla,2020-05-26,3425,930,,14,
E08000025,Birmingham,utla,2020-05-25,3411,928,,9,
E08000025,Birmingham,utla,2020-05-24,3402,927,,9,
E08000025,Birmingham,utla,2020-05-23,3393,925,,20,
E08000025,Birmingham,utla,2020-05-22,3373,923,,25,
E08000025,Birmingham,utla,2020-05-21,3348,920,,8,
E08000025,Birmingham,utla,2020-05-20,3340,911,,21,
E08000025,Birmingham,utla,2020-05-19,3319,906,,16,
E08000025,Birmingham,utla,2020-05-18,3303,904,,28,
E08000025,Birmingham,utla,2020-05-17,3275,898,,15,
E08000025,Birmingham,utla,2020-05-16,3260,896,,28,
E08000025,Birmingham,utla,2020-05-15,3232,892,,16,
E08000025,Birmingham,utla,2020-05-14,3216,884,,24,
E08000025,Birmingham,utla,2020-05-13,3192,880,,30,
E08000025,Birmingham,utla,2020-05-12,3162,872,,37,
E08000025,Birmingham,utla,2020-05-11,3125,868,,22,
E08000025,Birmingham,utla,2020-05-10,3103,865,,28,
E08000025,Birmingham,utla,2020-05-09,3075,859,,15,
E08000025,Birmingham,utla,2020-05-08,3060,855,,49,
E08000025,Birmingham,utla,2020-05-07,3011,852,,34,
E08000025,Birmingham,utla,2020-05-06,2977,846,,23,
E08000025,Birmingham,utla,2020-05-05,2954,842,,26,
E08000025,Birmingham,utla,2020-05-04,2928,834,,24,
E08000025,Birmingham,utla,2020-05-03,2904,822,,35,
E08000025,Birmingham,utla,2020-05-02,2869,814,,25,
E08000025,Birmingham,utla,2020-05-01,2844,809,,43,
E08000025,Birmingham,utla,2020-04-30,2801,796,,19,
E08000025,Birmingham,utla,2020-04-29,2782,788,,49,
E08000025,Birmingham,utla,2020-04-28,2733,777,,28,
E08000025,Birmingham,utla,2020-04-27,2705,771,,46,
E08000025,Birmingham,utla,2020-04-26,2659,753,,41,
E08000025,Birmingham,utla,2020-04-25,2618,736,,66,
E08000025,Birmingham,utla,2020-04-24,2552,724,,69,
E08000025,Birmingham,utla,2020-04-23,2483,713,,52,
E08000025,Birmingham,utla,2020-04-22,2431,697,,70,
E08000025,Birmingham,utla,2020-04-21,2361,683,,51,
E08000025,Birmingham,utla,2020-04-20,2310,665,,67,
E08000025,Birmingham,utla,2020-04-19,2243,648,,110,
E08000025,Birmingham,utla,2020-04-18,2133,628,,69,
E08000025,Birmingham,utla,2020-04-17,2064,611,,82,
E08000025,Birmingham,utla,2020-04-16,1982,585,,,
E08000025,Birmingham,utla,2020-04-15,,570,,,
E08000025,Birmingham,utla,2020-04-14,,546,,,
E08000025,Birmingham,utla,2020-04-13,,524,,,
E08000025,Birmingham,utla,2020-04-12,,508,,,
E08000025,Birmingham,utla,2020-04-11,,482,,,
E08000025,Birmingham,utla,2020-04-10,,455,,,
E08000025,Birmingham,utla,2020-04-09,,428,,,
E08000025,Birmingham,utla,2020-04-08,,399,,,
E08000025,Birmingham,utla,2020-04-07,,362,,,
E08000025,Birmingham,utla,2020-04-06,,343,,,
E08000025,Birmingham,utla,2020-04-05,,312,,,
E08000025,Birmingham,utla,2020-04-04,,284,,,
E08000025,Birmingham,utla,2020-04-03,,246,,,
E08000025,Birmingham,utla,2020-04-02,,229,,,
E08000025,Birmingham,utla,2020-04-01,,200,,,
E08000025,Birmingham,utla,2020-03-31,,173,,,
E08000025,Birmingham,utla,2020-03-30,,147,,,
E08000025,Birmingham,utla,2020-03-29,,123,,,
E08000025,Birmingham,utla,2020-03-28,,101,,,
E08000025,Birmingham,utla,2020-03-27,,82,,,
E08000025,Birmingham,utla,2020-03-26,,65,,,
E08000025,Birmingham,utla,2020-03-25,,53,,,
E08000025,Birmingham,utla,2020-03-24,,41,,,
E08000025,Birmingham,utla,2020-03-23,,37,,,
E08000025,Birmingham,utla,2020-03-22,,29,,,
E08000025,Birmingham,utla,2020-03-21,,19,,,
E08000025,Birmingham,utla,2020-03-20,,16,,,
E08000025,Birmingham,utla,2020-03-19,,13,,,
E08000025,Birmingham,utla,2020-03-18,,10,,,
E08000025,Birmingham,utla,2020-03-17,,5,,,
E08000025,Birmingham,utla,2020-03-16,,3,,,
E08000025,Birmingham,utla,2020-03-15,,2,,,
E08000025,Birmingham,utla,2020-03-14,,2,,,
E08000025,Birmingham,utla,2020-03-13,,1,,,
E08000025,Birmingham,utla,2020-03-12,,1,,,
