areaCode,areaName,areaType,date,cumCasesByPublishDate,cumDeaths28DaysByPublishDate,hospitalCases,newCasesByPublishDate,newDeaths28DaysByPublishDate
W92000004,Wales,nation,2020-11-29,79540,2539,1125,1004,16
W92000004,Wales,nation,2020-11-28,78536,2523,1106,1445,29
W92000004,Wales,nation,2020-11-27,77091,2494,1129,1105,21
W92000004,Wales,nation,2020-11-26,75986,2474,1134,1251,28
W92000004,Wales,nation,2020-11-25,74735,2446,1128,907,41
W92000004,Wales,nation,2020-11-24,73828,2406,1114,595,21
W92000004,Wales,nation,2020-11-23,73233,2385,1150,892,9
W92000004,Wales,nation,2020-11-22,72341,2376,1105,808,11
W92000004,Wales,nation,2020-11-21,71533,2365,1125,1016,28
W92000004,Wales,nation,2020-11-20,70517,2338,1100,1020,31
W92000004,Wales,nation,2020-11-19,69497,2307,1140,1048,23
W92000004,Wales,nation,2020-11-18,68449,2284,1121,638,41
W92000004,Wales,nation,2020-11-17,67811,2243,1143,705,34
W92000004,Wales,nation,2020-11-16,67106,2209,1127,892,2
W92000004,Wales,nation,2020-11-15,66214,2207,1104,1333,16
W92000004,Wales,nation,2020-11-14,64881,2191,1080,933,20
W92000004,Wales,nation,2020-11-13,63948,2171,1060,797,29
W92000004,Wales,nation,2020-11-12,63151,2142,1066,867,34
W92000004,Wales,nation,2020-11-11,62284,2108,1054,928,45
W92000004,Wales,nation,2020-11-10,61356,2063,1044,444,22
W92000004,Wales,nation,2020-11-09,60912,2041,1030,931,8
W92000004,Wales,nation,2020-11-08,59981,2033,992,744,19
W92000004,Wales,nation,2020-11-07,59237,2014,953,958,32
W92000004,Wales,nation,2020-11-06,58279,1982,945,1352,13
W92000004,Wales,nation,2020-11-05,56927,1969,946,1272,30
W92000004,Wales,nation,2020-11-04,55658,1939,914,1202,44
W92000004,Wales,nation,2020-11-03,54456,1895,900,1119,4
W92000004,Wales,nation,2020-11-02,53337,1891,866,1646,3
W92000004,Wales,nation,2020-11-01,51691,1888,809,819,16
W92000004,Wales,nation,2020-10-31,50872,1872,794,1301,13
W92000004,Wales,nation,2020-10-30,49571,1859,762,1737,11
W92000004,Wales,nation,2020-10-29,47834,1848,739,1375,21
W92000004,Wales,nation,2020-10-28,46459,1827,695,1414,37
W92000004,Wales,nation,2020-10-27,45046,1790,685,1207,7
W92000004,Wales,nation,2020-10-26,43839,1783,654,1158,6
W92000004,Wales,nation,2020-10-25,42681,1777,612,1104,5
W92000004,Wales,nation,2020-10-24,41577,1772,575,1324,16
W92000004,Wales,nation,2020-10-23,40253,1756,571,761,13
W92000004,Wales,nation,2020-10-22,39491,1743,550,1134,7
W92000004,Wales,nation,2020-10-21,38361,1736,524,962,14
W92000004,Wales,nation,2020-10-20,37400,1722,492,1148,10
W92000004,Wales,nation,2020-10-19,36253,1712,491,626,1
W92000004,Wales,nation,2020-10-18,35628,1711,482,950,3
W92000004,Wales,nation,2020-10-17,34679,1708,437,674,5
W92000004,Wales,nation,2020-10-16,34005,1703,442,979,5
W92000004,Wales,nation,2020-10-15,33041,1698,414,727,10
W92000004,Wales,nation,2020-10-14,32316,1688,384,946,10
W92000004,Wales,nation,2020-10-13,31370,1678,345,764,5
W92000004,Wales,nation,2020-10-12,30608,1673,348,487,4
W92000004,Wales,nation,2020-10-11,30121,1669,327,467,2
W92000004,Wales,nation,2020-10-10,29654,1667,292,627,21
W92000004,Wales,nation,2020-10-09,29028,1646,291,766,2
W92000004,Wales,nation,2020-10-08,28262,1644,284,638,1
W92000004,Wales,nation,2020-10-07,27624,1643,277,752,3
W92000004,Wales,nation,2020-10-06,26872,1640,261,425,10
W92000004,Wales,nation,2020-10-05,26447,1630,249,596,0
W92000004,Wales,nation,2020-10-04,25852,1630,230,432,0
W92000004,Wales,nation,2020-10-03,25420,1630,220,576,5
W92000004,Wales,nation,2020-10-02,24845,1625,218,462,3
W92000004,Wales,nation,2020-10-01,24383,1622,214,398,6
W92000004,Wales,nation,2020-09-30,23985,1616,211,388,1
W92000004,Wales,nation,2020-09-29,23597,1615,205,366,3
W92000004,Wales,nation,2020-09-28,23231,1612,188,286,0
W92000004,Wales,nation,2020-09-27,22945,1612,172,362,0
W92000004,Wales,nation,2020-09-26,22584,1612,136,370,3
W92000004,Wales,nation,2020-09-25,22215,1609,145,320,3
W92000004,Wales,nation,2020-09-24,21896,1606,115,348,1
W92000004,Wales,nation,2020-09-23,21548,1605,111,389,2
W92000004,Wales,nation,2020-09-22,21159,1603,93,281,0
W92000004,Wales,nation,2020-09-21,20878,1603,99,234,0
W92000004,Wales,nation,2020-09-20,20644,1603,82,199,0
W92000004,Wales,nation,2020-09-19,20445,1603,82,212,2
W92000004,Wales,nation,2020-09-18,20233,1601,68,185,1
W92000004,Wales,nation,2020-09-17,20048,1600,55,168,3
W92000004,Wales,nation,2020-09-16,19880,1597,54,199,0
W92000004,Wales,nation,2020-09-15,19681,1597,53,110,0
W92000004,Wales,nation,2020-09-14,19573,1597,45,183,0
W92000004,Wales,nation,2020-09-13,19390,1597,36,162,0
W92000004,Wales,nation,2020-09-12,19228,1597,42,164,0
W92000004,Wales,nation,2020-09-11,19064,1597,42,133,0
W92000004,Wales,nation,2020-09-10,18931,1597,48,102,0
W92000004,Wales,nation,2020-09-09,18829,1597,37,165,0
W92000004,Wales,nation,2020-09-08,18664,1597,35,150,0
W92000004,Wales,nation,2020-09-07,18514,1597,38,133,0
W92000004,Wales,nation,2020-09-06,18381,1597,36,98,0
W92000004,Wales,nation,2020-09-05,18283,1597,39,77,1
W92000004,Wales,nation,2020-09-04,18206,1596,35,51,0
W92000004,Wales,nation,2020-09-03,18155,1596,38,50,0
W92000004,Wales,nation,2020-09-02,18105,1596,42,42,0
W92000004,Wales,nation,2020-09-01,18063,1596,43,51,1
W92000004,Wales,nation,2020-08-31,18012,1595,42,39,0
W92000004,Wales,nation,2020-08-30,17973,1595,47,56,0
W92000004,Wales,nation,2020-08-29,17917,1595,42,40,0
W92000004,Wales,nation,2020-08-28,17877,1595,41,34,0
W92000004,Wales,nation,2020-08-27,17843,1595,41,35,1
W92000004,Wales,nation,2020-08-26,17808,1594,48,34,1
W92000004,Wales,nation,2020-08-25,17774,1593,48,28,0
W92000004,Wales,nation,2020-08-24,17746,1593,50,19,1
W92000004,Wales,nation,2020-08-23,17727,1592,51,20,2
W92000004,Wales,nation,2020-08-22,17707,1590,52,34,1
W92000004,Wales,nation,2020-08-21,17673,1589,55,34,0
W92000004,Wales,nation,2020-08-20,17639,1589,59,19,0
W92000004,Wales,nation,2020-08-19,17620,1589,60,21,0
W92000004,Wales,nation,2020-08-18,17599,1589,61,24,0
W92000004,Wales,nation,2020-08-17,17575,1589,71,14,0
W92000004,Wales,nation,2020-08-16,17561,1589,71,18,2
W92000004,Wales,nation,2020-08-15,17543,1587,69,27,1
W92000004,Wales,nation,2020-08-14,17516,1586,70,18,0
W92000004,Wales,nation,2020-08-13,17499,1586,68,15,0
W92000004,Wales,nation,2020-08-12,17484,1586,69,8,5
W92000004,Wales,nation,2020-08-11,17476,1581,69,13,2
W92000004,Wales,nation,2020-08-10,17463,1579,78,12,0
W92000004,Wales,nation,2020-08-09,17451,1579,82,26,0
W92000004,Wales,nation,2020-08-08,17425,1579,88,19,1
W92000004,Wales,nation,2020-08-07,17406,1578,96,17,7
W92000004,Wales,nation,2020-08-06,17389,1571,103,15,3
W92000004,Wales,nation,2020-08-05,17374,1568,105,14,2
W92000004,Wales,nation,2020-08-04,17361,1566,115,22,1
W92000004,Wales,nation,2020-08-03,17339,1565,119,24,0
W92000004,Wales,nation,2020-08-02,17315,1565,116,37,3
W92000004,Wales,nation,2020-08-01,17279,1562,124,21,2
W92000004,Wales,nation,2020-07-31,17258,1560,116,26,6
W92000004,Wales,nation,2020-07-30,17232,1554,132,9,0
W92000004,Wales,nation,2020-07-29,17223,1554,137,32,5
W92000004,Wales,nation,2020-07-28,17191,1549,136,21,0
W92000004,Wales,nation,2020-07-27,17170,1549,130,45,0
W92000004,Wales,nation,2020-07-26,17125,1549,127,22,1
W92000004,Wales,nation,2020-07-25,17105,1548,129,30,0
W92000004,Wales,nation,2020-07-24,17075,1548,132,45,0
W92000004,Wales,nation,2020-07-23,17030,1548,132,43,0
W92000004,Wales,nation,2020-07-22,16987,1548,123,22,1
W92000004,Wales,nation,2020-07-21,16965,1547,118,22,0
W92000004,Wales,nation,2020-07-20,16943,1547,130,15,0
W92000004,Wales,nation,2020-07-19,16928,1547,113,31,1
W92000004,Wales,nation,2020-07-18,16897,1546,125,10,0
W92000004,Wales,nation,2020-07-17,16887,1546,119,16,1
W92000004,Wales,nation,2020-07-16,16871,1545,136,18,0
W92000004,Wales,nation,2020-07-15,16854,1545,131,18,2
W92000004,Wales,nation,2020-07-14,16836,1543,136,21,2
W92000004,Wales,nation,2020-07-13,15973,1541,140,11,0
W92000004,Wales,nation,2020-07-12,15962,1541,133,16,0
W92000004,Wales,nation,2020-07-11,15946,1541,127,7,1
W92000004,Wales,nation,2020-07-10,15939,1540,133,10,0
W92000004,Wales,nation,2020-07-09,15929,1540,172,16,2
W92000004,Wales,nation,2020-07-08,15913,1538,177,13,4
W92000004,Wales,nation,2020-07-07,15900,1534,181,2,3
W92000004,Wales,nation,2020-07-06,15898,1531,186,8,0
W92000004,Wales,nation,2020-07-05,15890,1531,187,15,1
W92000004,Wales,nation,2020-07-04,15875,1530,190,34,5
W92000004,Wales,nation,2020-07-03,15841,1525,198,26,2
W92000004,Wales,nation,2020-07-02,15815,1524,206,41,8
W92000004,Wales,nation,2020-07-01,15775,1516,218,32,6
W92000004,Wales,nation,2020-06-30,15743,1510,234,26,3
W92000004,Wales,nation,2020-06-29,15717,1507,235,116,3
W92000004,Wales,nation,2020-06-28,15602,1504,246,25,2
W92000004,Wales,nation,2020-06-27,15577,1502,232,46,5
W92000004,Wales,nation,2020-06-26,15531,1497,254,65,2
W92000004,Wales,nation,2020-06-25,15466,1497,265,125,6
W92000004,Wales,nation,2020-06-24,15341,1491,270,47,8
W92000004,Wales,nation,2020-06-23,15295,1483,281,51,5
W92000004,Wales,nation,2020-06-22,15197,1478,297,71,1
W92000004,Wales,nation,2020-06-21,15126,1477,280,100,1
W92000004,Wales,nation,2020-06-20,15026,1476,271,25,1
W92000004,Wales,nation,2020-06-19,15001,1475,276,31,4
W92000004,Wales,nation,2020-06-18,14970,1471,285,48,5
W92000004,Wales,nation,2020-06-17,14922,1466,288,53,10
W92000004,Wales,nation,2020-06-16,14869,1456,303,65,8
W92000004,Wales,nation,2020-06-15,14804,1448,306,62,4
W92000004,Wales,nation,2020-06-14,14742,1444,293,39,3
W92000004,Wales,nation,2020-06-13,14703,1441,291,45,6
W92000004,Wales,nation,2020-06-12,14658,1435,294,77,10
W92000004,Wales,nation,2020-06-11,14581,1425,315,63,6
W92000004,Wales,nation,2020-06-10,14518,1419,319,38,9
W92000004,Wales,nation,2020-06-09,14480,1410,341,42,9
W92000004,Wales,nation,2020-06-08,14438,1401,352,42,3
W92000004,Wales,nation,2020-06-07,14396,1398,383,40,5
W92000004,Wales,nation,2020-06-06,14356,1393,404,42,10
W92000004,Wales,nation,2020-06-05,14314,1383,392,76,4
W92000004,Wales,nation,2020-06-04,14238,1379,395,35,8
W92000004,Wales,nation,2020-06-03,14203,1371,399,82,17
W92000004,Wales,nation,2020-06-02,14121,1354,427,67,7
W92000004,Wales,nation,2020-06-01,14054,1347,431,59,5
W92000004,Wales,nation,2020-05-31,13995,1342,433,82,11
W92000004,Wales,nation,2020-05-30,13913,1331,423,86,14
W92000004,Wales,nation,2020-05-29,13827,1317,431,102,10
W92000004,Wales,nation,2020-05-28,13725,1307,438,72,14
W92000004,Wales,nation,2020-05-27,13653,1293,425,97,11
W92000004,Wales,nation,2020-05-26,13556,1282,436,141,8
W92000004,Wales,nation,2020-05-25,13415,1274,380,106,7
W92000004,Wales,nation,2020-05-24,13309,1267,393,140,7
W92000004,Wales,nation,2020-05-23,13169,1260,383,185,6
W92000004,Wales,nation,2020-05-22,12984,1254,385,138,7
W92000004,Wales,nation,2020-05-21,12846,1247,309,166,9
W92000004,Wales,nation,2020-05-20,12680,1238,324,110,14
W92000004,Wales,nation,2020-05-19,12570,1224,329,166,17
W92000004,Wales,nation,2020-05-18,12404,1207,356,101,4
W92000004,Wales,nation,2020-05-17,12304,1203,373,162,12
W92000004,Wales,nation,2020-05-16,12142,1191,378,183,18
W92000004,Wales,nation,2020-05-15,11960,1173,336,126,9
W92000004,Wales,nation,2020-05-14,11834,1164,364,128,10
W92000004,Wales,nation,2020-05-13,11706,1154,394,133,22
W92000004,Wales,nation,2020-05-12,11573,1132,425,105,16
W92000004,Wales,nation,2020-05-11,11468,1116,465,124,5
W92000004,Wales,nation,2020-05-10,11344,1111,461,223,12
W92000004,Wales,nation,2020-05-09,11121,1099,448,118,9
W92000004,Wales,nation,2020-05-08,11003,1090,416,152,28
W92000004,Wales,nation,2020-05-07,10851,1062,470,87,18
W92000004,Wales,nation,2020-05-06,10764,1044,478,95,21
W92000004,Wales,nation,2020-05-05,10669,1023,501,145,26
W92000004,Wales,nation,2020-05-04,10524,997,538,195,14
W92000004,Wales,nation,2020-05-03,10329,983,539,174,14
W92000004,Wales,nation,2020-05-02,10155,969,521,183,44
W92000004,Wales,nation,2020-05-01,9972,925,529,160,17
W92000004,Wales,nation,2020-04-30,9812,908,643,183,22
W92000004,Wales,nation,2020-04-29,9629,886,664,117,73
W92000004,Wales,nation,2020-04-28,9512,813,676,232,17
W92000004,Wales,nation,2020-04-27,9280,796,734,203,8
W92000004,Wales,nation,2020-04-26,9078,788,710,178,14
W92000004,Wales,nation,2020-04-25,8900,774,719,299,23
W92000004,Wales,nation,2020-04-24,8601,751,743,243,110
W92000004,Wales,nation,2020-04-23,8358,641,741,234,17
W92000004,Wales,nation,2020-04-22,8124,624,773,274,15
W92000004,Wales,nation,2020-04-21,7850,609,838,304,25
W92000004,Wales,nation,2020-04-20,7546,584,853,276,9
W92000004,Wales,nation,2020-04-19,7270,575,828,334,41
W92000004,Wales,nation,2020-04-18,6936,534,818,292,28
W92000004,Wales,nation,2020-04-17,6645,506,825,244,11
W92000004,Wales,nation,2020-04-16,6401,495,844,284,32
W92000004,Wales,nation,2020-04-15,6118,463,884,272,60
W92000004,Wales,nation,2020-04-14,5848,403,919,238,19
W92000004,Wales,nation,2020-04-13,5610,384,897,313,15
W92000004,Wales,nation,2020-04-12,5297,369,910,367,18
W92000004,Wales,nation,2020-04-11,4930,351,865,340,36
W92000004,Wales,nation,2020-04-10,4591,315,833,502,29
W92000004,Wales,nation,2020-04-09,4089,286,795,16,41
W92000004,Wales,nation,2020-04-08,4073,245,816,283,33
W92000004,Wales,nation,2020-04-07,3790,212,738,291,19
W92000004,Wales,nation,2020-04-06,3499,193,731,302,27
W92000004,Wales,nation,2020-04-05,3197,166,664,344,12
W92000004,Wales,nation,2020-04-04,2853,154,596,387,13
W92000004,Wales,nation,2020-04-03,2466,141,568,345,24
W92000004,Wales,nation,2020-04-02,2121,117,525,284,19
W92000004,Wales,nation,2020-04-01,1837,98,483,274,29
W92000004,Wales,nation,2020-03-31,1563,69,439,112,7
W92000004,Wales,nation,2020-03-30,1451,62,387,210,14
W92000004,Wales,nation,2020-03-29,1241,48,329,148,10
W92000004,Wales,nation,2020-03-28,1093,38,310,172,4
W92000004,Wales,nation,2020-03-27,921,34,243,180,6
W92000004,Wales,nation,2020-03-26,741,28,203,113,6
W92000004,Wales,nation,2020-03-25,628,22,188,150,5
W92000004,Wales,nation,2020-03-24,478,17,150,60,1
W92000004,Wales,nation,2020-03-23,418,16,110,71,4
W92000004,Wales,nation,2020-03-22,347,12,,67,9
W92000004,Wales,nation,2020-03-21,280,3,,89,2
W92000004,Wales,nation,2020-03-20,191,1,,21,
W92000004,Wales,nation,2020-03-19,170,1,,21,
W92000004,Wales,nation,2020-03-18,149,1,,13,
W92000004,Wales,nation,2020-03-17,136,1,,12,
W92000004,Wales,nation,2020-03-16,124,,,30,
W92000004,Wales,nation,2020-03-15,94,,,34,
W92000004,Wales,nation,2020-03-14,60,,,22,
W92000004,Wales,nation,2020-03-13,38,,,13,
W92000004,Wales,nation,2020-03-12,25,,,10,
W92000004,Wales,nation,2020-03-11,15,,,9,
W92000004,Wales,nation,2020-03-10,6,,,2,
W92000004,Wales,nation,2020-03-09,4,,,2,
W92000004,Wales,nation,2020-03-08,2,,,0,
W92000004,Wales,nation,2020-03-07,2,,,0,
W92000004,Wales,nation,2020-03-06,2,,,0,
W92000004,Wales,nation,2020-03-05,2,,,1,
W92000004,Wales,nation,2020-03-04,1,,,0,
W92000004,Wales,nation,2020-03-03,1,,,0,
W92000004,Wales,nation,2020-03-02,1,,,0,
W92000004,Wales,nation,2020-03-01,1,,,0,
W92000004,Wales,nation,2020-02-29,1,,,0,
W92000004,Wales,nation,2020-02-28,1,,,1,
