areaCode,areaName,areaType,date,cumCasesByPublishDate,cumDeaths28DaysByDeathDate,hospitalCases,newCasesByPublishDate,newDeaths28DaysByPublishDate
S12000036,City of Edinburgh,utla,2020-09-13,2053,274,,11,
S12000036,City of Edinburgh,utla,2020-09-12,2042,274,,14,
S12000036,City of Edinburgh,utla,2020-09-11,2028,274,,20,
S12000036,City of Edinburgh,utla,2020-09-10,2008,274,,9,
S12000036,City of Edinburgh,utla,2020-09-09,1999,274,,16,
S12000036,City of Edinburgh,utla,2020-09-08,1983,274,,10,
S12000036,City of Edinburgh,utla,2020-09-07,1973,274,,8,
S12000036,City of Edinburgh,utla,2020-09-06,1965,274,,10,
S12000036,City of Edinburgh,utla,2020-09-05,1955,274,,10,
S12000036,City of Edinburgh,utla,2020-09-04,1945,274,,9,
S12000036,City of Edinburgh,utla,2020-09-03,1936,274,,1,
S12000036,City of Edinburgh,utla,2020-09-02,1935,274,,13,
S12000036,City of Edinburgh,utla,2020-09-01,1922,274,,14,
S12000036,City of Edinburgh,utla,2020-08-31,1908,274,,10,
S12000036,City of Edinburgh,utla,2020-08-30,1898,274,,7,
S12000036,City of Edinburgh,utla,2020-08-29,1891,274,,3,
S12000036,City of Edinburgh,utla,2020-08-28,1888,274,,5,
S12000036,City of Edinburgh,utla,2020-08-27,1883,274,,0,
S12000036,City of Edinburgh,utla,2020-08-26,1883,274,,9,
S12000036,City of Edinburgh,utla,2020-08-25,1874,274,,6,
S12000036,City of Edinburgh,utla,2020-08-24,1868,274,,2,
S12000036,City of Edinburgh,utla,2020-08-23,1866,274,,6,
S12000036,City of Edinburgh,utla,2020-08-22,1860,274,,3,
S12000036,City of Edinburgh,utla,2020-08-21,1857,274,,3,
S12000036,City of Edinburgh,utla,2020-08-20,1854,274,,0,
S12000036,City of Edinburgh,utla,2020-08-19,1854,274,,3,
S12000036,City of Edinburgh,utla,2020-08-18,1851,274,,3,
S12000036,City of Edinburgh,utla,2020-08-17,1848,274,,0,
S12000036,City of Edinburgh,utla,2020-08-16,1848,274,,3,
S12000036,City of Edinburgh,utla,2020-08-15,1845,274,,3,
S12000036,City of Edinburgh,utla,2020-08-14,1842,274,,2,
S12000036,City of Edinburgh,utla,2020-08-13,1840,274,,1,
S12000036,City of Edinburgh,utla,2020-08-12,1839,274,,4,
S12000036,City of Edinburgh,utla,2020-08-11,1835,274,,0,
S12000036,City of Edinburgh,utla,2020-08-10,1835,274,,2,
S12000036,City of Edinburgh,utla,2020-08-09,1833,274,,4,
S12000036,City of Edinburgh,utla,2020-08-08,1829,274,,3,
S12000036,City of Edinburgh,utla,2020-08-07,1826,274,,0,
S12000036,City of Edinburgh,utla,2020-08-06,1826,274,,0,
S12000036,City of Edinburgh,utla,2020-08-05,1826,274,,1,
S12000036,City of Edinburgh,utla,2020-08-04,1825,274,,0,
S12000036,City of Edinburgh,utla,2020-08-03,1827,274,,2,
S12000036,City of Edinburgh,utla,2020-08-02,1825,274,,4,
S12000036,City of Edinburgh,utla,2020-08-01,1821,274,,3,
S12000036,City of Edinburgh,utla,2020-07-31,1818,274,,3,
S12000036,City of Edinburgh,utla,2020-07-30,1815,274,,,
S12000036,City of Edinburgh,utla,2020-07-29,1815,274,,,
S12000036,City of Edinburgh,utla,2020-07-28,,274,,,
S12000036,City of Edinburgh,utla,2020-07-27,,274,,,
S12000036,City of Edinburgh,utla,2020-07-26,,274,,,
S12000036,City of Edinburgh,utla,2020-07-25,,274,,,
S12000036,City of Edinburgh,utla,2020-07-24,,274,,,
S12000036,City of Edinburgh,utla,2020-07-23,,274,,,
S12000036,City of Edinburgh,utla,2020-07-22,,274,,,
S12000036,City of Edinburgh,utla,2020-07-21,,274,,,
S12000036,City of Edinburgh,utla,2020-07-20,,274,,,
S12000036,City of Edinburgh,utla,2020-07-19,,274,,,
S12000036,City of Edinburgh,utla,2020-07-18,,274,,,
S12000036,City of Edinburgh,utla,2020-07-17,,274,,,
S12000036,City of Edinburgh,utla,2020-07-16,,274,,,
S12000036,City of Edinburgh,utla,2020-07-15,,274,,,
S12000036,City of Edinburgh,utla,2020-07-14,,274,,,
S12000036,City of Edinburgh,utla,2020-07-13,,274,,,
S12000036,City of Edinburgh,utla,2020-07-12,,274,,,
S12000036,City of Edinburgh,utla,2020-07-11,,274,,,
S12000036,City of Edinburgh,utla,2020-07-10,,274,,,
S12000036,City of Edinburgh,utla,2020-07-09,,274,,,
S12000036,City of Edinburgh,utla,2020-07-08,,274,,,
S12000036,City of Edinburgh,utla,2020-07-07,,274,,,
S12000036,City of Edinburgh,utla,2020-07-06,,274,,,
S12000036,City of Edinburgh,utla,2020-07-05,,274,,,
S12000036,City of Edinburgh,utla,2020-07-04,,274,,,
S12000036,City of Edinburgh,utla,2020-07-03,,274,,,
S12000036,City of Edinburgh,utla,2020-07-02,,274,,,
S12000036,City of Edinburgh,utla,2020-07-01,,274,,,
S12000036,City of Edinburgh,utla,2020-06-30,,274,,,
S12000036,City of Edinburgh,utla,2020-06-29,,274,,,
S12000036,City of Edinburgh,utla,2020-06-28,,273,,,
S12000036,City of Edinburgh,utla,2020-06-27,,273,,,
S12000036,City of Edinburgh,utla,2020-06-26,,273,,,
S12000036,City of Edinburgh,utla,2020-06-25,,273,,,
S12000036,City of Edinburgh,utla,2020-06-24,,273,,,
S12000036,City of Edinburgh,utla,2020-06-23,,273,,,
S12000036,City of Edinburgh,utla,2020-06-22,,273,,,
S12000036,City of Edinburgh,utla,2020-06-21,,273,,,
S12000036,City of Edinburgh,utla,2020-06-20,,273,,,
S12000036,City of Edinburgh,utla,2020-06-19,,273,,,
S12000036,City of Edinburgh,utla,2020-06-18,,273,,,
S12000036,City of Edinburgh,utla,2020-06-17,,273,,,
S12000036,City of Edinburgh,utla,2020-06-16,,273,,,
S12000036,City of Edinburgh,utla,2020-06-15,,273,,,
S12000036,City of Edinburgh,utla,2020-06-14,,272,,,
S12000036,City of Edinburgh,utla,2020-06-13,,271,,,
S12000036,City of Edinburgh,utla,2020-06-12,,271,,,
S12000036,City of Edinburgh,utla,2020-06-11,,270,,,
S12000036,City of Edinburgh,utla,2020-06-10,,269,,,
S12000036,City of Edinburgh,utla,2020-06-09,,268,,,
S12000036,City of Edinburgh,utla,2020-06-08,,268,,,
S12000036,City of Edinburgh,utla,2020-06-07,,267,,,
S12000036,City of Edinburgh,utla,2020-06-06,,265,,,
S12000036,City of Edinburgh,utla,2020-06-05,,265,,,
S12000036,City of Edinburgh,utla,2020-06-04,,265,,,
S12000036,City of Edinburgh,utla,2020-06-03,,265,,,
S12000036,City of Edinburgh,utla,2020-06-02,,264,,,
S12000036,City of Edinburgh,utla,2020-06-01,,264,,,
S12000036,City of Edinburgh,utla,2020-05-31,,263,,,
S12000036,City of Edinburgh,utla,2020-05-30,,263,,,
S12000036,City of Edinburgh,utla,2020-05-29,,262,,,
S12000036,City of Edinburgh,utla,2020-05-28,,261,,,
S12000036,City of Edinburgh,utla,2020-05-27,,261,,,
S12000036,City of Edinburgh,utla,2020-05-26,,259,,,
S12000036,City of Edinburgh,utla,2020-05-25,,258,,,
S12000036,City of Edinburgh,utla,2020-05-24,,258,,,
S12000036,City of Edinburgh,utla,2020-05-23,,257,,,
S12000036,City of Edinburgh,utla,2020-05-22,,257,,,
S12000036,City of Edinburgh,utla,2020-05-21,,256,,,
S12000036,City of Edinburgh,utla,2020-05-20,,251,,,
S12000036,City of Edinburgh,utla,2020-05-19,,249,,,
S12000036,City of Edinburgh,utla,2020-05-18,,245,,,
S12000036,City of Edinburgh,utla,2020-05-17,,242,,,
S12000036,City of Edinburgh,utla,2020-05-16,,240,,,
S12000036,City of Edinburgh,utla,2020-05-15,,237,,,
S12000036,City of Edinburgh,utla,2020-05-14,,235,,,
S12000036,City of Edinburgh,utla,2020-05-13,,230,,,
S12000036,City of Edinburgh,utla,2020-05-12,,223,,,
S12000036,City of Edinburgh,utla,2020-05-11,,220,,,
S12000036,City of Edinburgh,utla,2020-05-10,,216,,,
S12000036,City of Edinburgh,utla,2020-05-09,,214,,,
S12000036,City of Edinburgh,utla,2020-05-08,,206,,,
S12000036,City of Edinburgh,utla,2020-05-07,,200,,,
S12000036,City of Edinburgh,utla,2020-05-06,,196,,,
S12000036,City of Edinburgh,utla,2020-05-05,,192,,,
S12000036,City of Edinburgh,utla,2020-05-04,,188,,,
S12000036,City of Edinburgh,utla,2020-05-03,,181,,,
S12000036,City of Edinburgh,utla,2020-05-02,,175,,,
S12000036,City of Edinburgh,utla,2020-05-01,,172,,,
S12000036,City of Edinburgh,utla,2020-04-30,,165,,,
S12000036,City of Edinburgh,utla,2020-04-29,,161,,,
S12000036,City of Edinburgh,utla,2020-04-28,,156,,,
S12000036,City of Edinburgh,utla,2020-04-27,,150,,,
S12000036,City of Edinburgh,utla,2020-04-26,,144,,,
S12000036,City of Edinburgh,utla,2020-04-25,,138,,,
S12000036,City of Edinburgh,utla,2020-04-24,,131,,,
S12000036,City of Edinburgh,utla,2020-04-23,,124,,,
S12000036,City of Edinburgh,utla,2020-04-22,,119,,,
S12000036,City of Edinburgh,utla,2020-04-21,,111,,,
S12000036,City of Edinburgh,utla,2020-04-20,,104,,,
S12000036,City of Edinburgh,utla,2020-04-19,,95,,,
S12000036,City of Edinburgh,utla,2020-04-18,,92,,,
S12000036,City of Edinburgh,utla,2020-04-17,,87,,,
S12000036,City of Edinburgh,utla,2020-04-16,,84,,,
S12000036,City of Edinburgh,utla,2020-04-15,,79,,,
S12000036,City of Edinburgh,utla,2020-04-14,,77,,,
S12000036,City of Edinburgh,utla,2020-04-13,,68,,,
S12000036,City of Edinburgh,utla,2020-04-12,,66,,,
S12000036,City of Edinburgh,utla,2020-04-11,,63,,,
S12000036,City of Edinburgh,utla,2020-04-10,,54,,,
S12000036,City of Edinburgh,utla,2020-04-09,,48,,,
S12000036,City of Edinburgh,utla,2020-04-08,,45,,,
S12000036,City of Edinburgh,utla,2020-04-07,,41,,,
S12000036,City of Edinburgh,utla,2020-04-06,,37,,,
S12000036,City of Edinburgh,utla,2020-04-05,,31,,,
S12000036,City of Edinburgh,utla,2020-04-04,,26,,,
S12000036,City of Edinburgh,utla,2020-04-03,,25,,,
S12000036,City of Edinburgh,utla,2020-04-02,,18,,,
S12000036,City of Edinburgh,utla,2020-04-01,,15,,,
S12000036,City of Edinburgh,utla,2020-03-31,,12,,,
S12000036,City of Edinburgh,utla,2020-03-30,,11,,,
S12000036,City of Edinburgh,utla,2020-03-29,,8,,,
S12000036,City of Edinburgh,utla,2020-03-28,,6,,,
S12000036,City of Edinburgh,utla,2020-03-27,,4,,,
S12000036,City of Edinburgh,utla,2020-03-26,,4,,,
S12000036,City of Edinburgh,utla,2020-03-25,,3,,,
S12000036,City of Edinburgh,utla,2020-03-24,,1,,,
S12000036,City of Edinburgh,utla,2020-03-23,,1,,,
S12000036,City of Edinburgh,utla,2020-03-22,,1,,,
S12000036,City of Edinburgh,utla,2020-03-21,,1,,,
