areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
S12000036,City of Edinburgh,utla,2021-01-10,3.1,0.2,
S12000036,City of Edinburgh,utla,2021-01-09,3.0,0.2,
S12000036,City of Edinburgh,utla,2021-01-08,2.9,0.2,
S12000036,City of Edinburgh,utla,2021-01-07,2.8,0.2,
S12000036,City of Edinburgh,utla,2021-01-06,2.6,0.2,
S12000036,City of Edinburgh,utla,2021-01-05,2.5,0.1,
S12000036,City of Edinburgh,utla,2021-01-04,2.4,,
S12000036,City of Edinburgh,utla,2021-01-03,2.4,,
S12000036,City of Edinburgh,utla,2021-01-02,2.4,,
S12000036,City of Edinburgh,utla,2021-01-01,2.4,,
S12000036,City of Edinburgh,utla,2020-12-31,2.4,,
S12000036,City of Edinburgh,utla,2020-12-30,2.3,,
S12000036,City of Edinburgh,utla,2020-12-29,2.2,,
S12000036,City of Edinburgh,utla,2020-12-28,2.2,,
S12000036,City of Edinburgh,utla,2020-12-27,2.2,,
S12000036,City of Edinburgh,utla,2020-12-26,2.2,,
S12000036,City of Edinburgh,utla,2020-12-25,2.2,,
S12000036,City of Edinburgh,utla,2020-12-24,2.2,,
S12000036,City of Edinburgh,utla,2020-12-23,2.1,,
S12000036,City of Edinburgh,utla,2020-12-22,1.9,,
S12000036,City of Edinburgh,utla,2020-12-21,1.7,,
S12000036,City of Edinburgh,utla,2020-12-20,1.5,,
S12000036,City of Edinburgh,utla,2020-12-19,1.4,,
S12000036,City of Edinburgh,utla,2020-12-18,1.4,,
S12000036,City of Edinburgh,utla,2020-12-17,1.2,,
S12000036,City of Edinburgh,utla,2020-12-16,1.1,,
S12000036,City of Edinburgh,utla,2020-12-15,1.0,,
S12000036,City of Edinburgh,utla,2020-12-14,0.9,,
S12000036,City of Edinburgh,utla,2020-12-13,0.7,,
S12000036,City of Edinburgh,utla,2020-12-12,0.7,,
S12000036,City of Edinburgh,utla,2020-12-11,0.6,,
S12000036,City of Edinburgh,utla,2020-12-10,0.5,,
S12000036,City of Edinburgh,utla,2020-12-09,0.3,,
S12000036,City of Edinburgh,utla,2020-12-08,0.1,,
